Income_count,Employment_count,CIF,ALCOHOL,DEPRESS,EMERG,Attendance,Attainment,Noquals,NEET,PT_GP,PT_Post,PT_retail,crime_count,overcrowded_count,nocentralheat_count
165,70,170,210.3722542,0.216383308,126.3129567,0.697247706,5.06666667,95.88955812,0.14,4.822889924,4.354954116,5.540389927,52.02441824,151,34
130,100,165,183.9015967,0.202962963,99.92528793,0.790697674,5.8,110.3882548,0.14,2.271332295,3.529999987,3.122978004,150.0704372,145,35
110,45,60,45.41941525,0.112097669,67.96526722,0.713235294,5.05263158,79.81219588,0.1,4.885205242,3.790022774,6.067947529,75.03521862,233,39
110,75,100,80.53362471,0.183377309,111.2320488,0.807692308,4.88888889,71.56705141,0.05,2.785121462,5.236902167,5.925044766,72.03380987,159,50
85,65,155,208.9306503,0.146868251,116.6873279,0.717391304,4.6,105.1171967,0.12,2.008091329,4.055017543,4.008700216,73.03427945,169,39
150,65,150,123.8716663,0.196078431,137.0430739,0.789473684,4.77777778,91.74173567,0.11,4.862505816,5.952520232,6.240049101,23.01080038,193,28
80,70,80,73.38848433,0.126019946,70.16698148,0.796116505,5.375,50.58386027,0.03,5.928917172,4.671951853,5.870882335,16.0075133,317,116
125,85,85,450.5175308,0.150744961,118.023048,0.798780488,4.7,118.3496438,0.07,4.488039396,3.617244908,6.141976261,57.02676615,333,121
95,65,95,128.8469716,0.12936345,90.13183973,0.883116883,5,65.34356946,0.06,5.024493155,3.513569144,5.18256597,31.01455703,264,115
95,70,100,62.9780517,0.130489335,70.00287057,0.866666667,4.75,96.25886326,0,6.167858985,4.677611171,5.411086416,28.01314828,204,71
65,40,80,96.91568457,0.09383378,80.92381354,0.669724771,5.4,109.6804401,0.11,9.666620217,7.674473654,8.11633828,28.01314828,332,2
80,65,65,84.18961095,0.108309991,60.09306509,0.722222222,5.5,41.11964529,0.03,8.415497614,6.609792329,9.636439606,12.00563498,490,157
75,65,80,64.65298282,0.124593716,76.67307411,0.603174603,4.55555556,84.38518117,0,5.334658091,3.485699816,7.82120723,39.01831368,268,102
120,90,120,220.7891438,0.129064039,111.7603677,0.746835443,5.66666667,79.71775395,0.06,6.924759955,5.272510448,7.099673763,19.00892205,356,134
135,105,130,443.3438162,0.141806723,128.2324011,0.684615385,5.6,87.18007015,0.14,5.497878111,4.960911245,4.186554637,42.01972243,334,89
90,55,120,182.5479721,0.234836703,90.41848055,0.828571429,5.33333333,81.12853393,0.05,6.961763928,6.16291797,4.428819059,39.01831368,230,83
35,25,60,233.6024048,0.096308186,77.62813052,0.775510204,5.66666667,35.58579607,0.02,6.343443141,5.457070566,3.412873157,23.01080038,108,73
65,50,70,54.44724747,0.105940594,50.70749715,0.834710744,5.375,47.65295106,0.07,7.350662391,6.109720291,5.839391598,34.01596577,244,66
75,60,90,97.36376695,0.151948052,75.82028245,0.797297297,5.33333333,57.40015163,0.1,4.839128783,2.812765144,6.630505064,14.00657414,194,84
75,60,95,114.0487253,0.157446809,89.07445872,0.767857143,6.33333333,61.27484977,0,2.601704371,2.367405741,6.529200568,22.01033079,101,40
20,20,35,22.80100901,0.092257002,49.8359706,0.52,5.5,24.84808024,0,5.884271864,5.381674509,9.291370739,40.01878326,89,33
25,10,20,13.44009986,0.08815427,36.24991688,0.813953488,5.2,17.68048051,0.09,3.716084524,4.767291926,6.748523066,8.003756652,82,32
20,25,35,16.16117463,0.082497213,59.78505107,0.936170213,6.33333333,44.5615045,0,4.108874389,2.526878002,4.728095388,35.01643535,155,43
20,15,30,39.67428321,0.126361656,54.73942934,0.837837838,5.8,27.65497789,0.06,5.645254717,3.735562611,2.717091287,8.003756652,95,31
150,120,120,155.3822709,0.160481444,110.12747,0.819672131,4.93333333,101.4077136,0.12,8.263922687,7.450768049,5.174417538,30.01408745,224,47
80,65,65,103.9143627,0.125695217,70.52924087,0.786259542,6.05263158,58.52198846,0.08,5.094269562,4.416353976,4.835635423,39.01831368,167,43
120,95,95,136.609614,0.139407245,73.91851972,0.7125,5.25,74.76646895,0.02,5.593898705,4.175930637,6.232425636,37.01737452,277,66
50,45,90,231.6586591,0.135972461,87.73826346,0.759259259,5.2,77.77109469,0.17,7.391701654,5.0803871,5.977112854,23.01080038,132,27
110,85,120,137.7549954,0.15403423,106.3695269,0.825174825,4.625,85.400259,0.13,6.64981671,5.063625697,5.109705473,45.02113117,187,37
35,30,45,70.00035695,0.123798077,67.00898473,0.794871795,6.04166667,34.83773716,0.06,8.14135167,6.893458028,5.741458165,27.0126787,160,16
35,30,60,49.79126209,0.175033921,79.3627091,0.901785714,5.76923077,23.01676404,0,5.395572065,4.632354515,6.399239351,34.01596577,57,33
200,150,150,267.0640206,0.170044053,115.4320661,0.798165138,5,92.71008994,0.17,2.794857034,2.416347172,5.930987432,75.03521862,260,57
45,15,30,42.26113113,0.115921788,61.24379119,0.885869565,5.64285714,29.21849754,0.01,3.258103906,3.268679785,7.315646052,15.00704372,93,15
30,20,40,0,0.106796117,54.92789372,0.929824561,6.47058824,27.81899641,0,5.996682601,2.756001339,8.330582459,16.0075133,38,13
30,15,45,14.02816296,0.13561848,64.10457503,0.867768595,6.21052632,32.20311947,0.03,3.886748143,5.075051864,6.679374106,30.01408745,42,3
35,15,35,34.06100972,0.133472367,60.00219664,0.884353742,5.94736842,29.28455075,0.04,4.674703555,5.894458905,10.42260666,23.01080038,68,29
15,10,45,15.24877823,0.1352657,65.91008387,0.948979592,5.75,29.71866111,0.02,5.248243128,6.128344143,10.89017784,19.00892205,27,21
60,60,70,193.4470801,0.166894665,85.75188534,0.947368421,5.71428571,45.76371505,0.13,5.796137049,8.200512038,11.58236073,29.01361786,142,37
15,5,35,27.02931328,0.12,54.38559562,1,5.77777778,5.727940938,0.02,7.818326517,10.84953545,7.744665187,29.01361786,8,14
35,25,35,22.64015355,0.117714286,68.36207684,0.92481203,5.77777778,33.1466886,0.15,7.53977096,7.876928747,7.952943963,24.01126996,111,27
35,20,50,57.3704794,0.127544098,57.96602743,0.9,6.18181818,58.02829084,0.04,5.873195778,6.40307697,5.549804176,24.01126996,43,11
20,20,55,45.8628396,0.104039168,65.80779088,0.897727273,5.33333333,27.45166328,0.05,5.790968206,8.942102648,5.298168355,32.01502661,31,16
20,15,35,18.2798616,0.1334214,52.63873805,0.916666667,6.33333333,18.09689942,0,4.707709932,9.821550451,6.410662141,32.01502661,21,3
15,15,35,88.73356852,0.11662531,81.24337717,0.88372093,7,44.17815125,0.03,9.387738432,10.58838753,9.384887565,27.0126787,32,7
45,15,50,138.0881737,0.116431925,77.25350009,0.933962264,6,15.48920898,0,2.422482272,6.275700189,2.530174401,7.003287071,51,26
20,20,40,37.29038205,0.152249135,59.7994357,0.954954955,5.78571429,25.89319191,0.01,4.141827476,5.070991144,4.908882768,24.01126996,54,21
50,30,55,22.25928494,0.139056832,66.41165403,0.888888889,6,60.77563508,0.03,4.881998892,7.029028342,7.811752674,22.01033079,46,14
80,75,130,262.5102182,0.17888563,107.38709,0.752941177,4.85714286,75.95968427,0.03,9.320751931,8.581203701,8.105036993,14.00657414,140,24
75,65,65,94.45978771,0.106161137,61.82329878,0.873417722,6,43.6214223,0.03,8.41135713,7.670485255,8.299886686,13.00610456,284,106
45,45,45,107.5344835,0.131956912,54.24321905,0.742424242,4.81818182,34.32901453,0.01,6.345780485,4.293870155,7.78017844,27.0126787,207,72
50,55,60,70.59864253,0.094782609,60.18141952,0.841666667,6,27.21900855,0.03,7.765058537,6.864303772,8.216596948,22.01033079,156,62
25,20,35,51.9914998,0.107665805,63.98646692,0.874285714,5.47826087,31.56029605,0.03,7.575693713,8.257830437,8.875239782,16.0075133,164,39
5,10,15,40.21807546,0.098101266,64.60433779,0.894736842,5.54545455,39.85382033,0.04,8.077940222,8.389617231,5.332508769,16.0075133,74,22
45,15,35,60.52848807,0.080448065,62.17964559,0.8359375,5.5,40.4455847,0,10.26988378,8.593446765,7.055323106,7.003287071,129,6
60,50,65,90.78877725,0.115025907,64.14685307,0.885714286,6,36.20445501,0.02,4.439404652,5.584036301,4.214392039,34.01596577,177,43
35,25,60,57.81309019,0.092265943,66.78932309,0.724637681,6.25,22.16831429,0,6.681928056,8.061812906,5.16708631,9.004226234,140,7
20,10,20,68.23519105,0.082324455,64.91879351,0.86440678,6.125,13.57765928,0,4.089361097,4.330058602,5.468417375,57.02676615,121,9
40,35,70,93.7941045,0.105865522,63.25270809,0.873015873,6.18181818,24.02699299,0.05,6.417810595,6.238654165,8.351613956,18.00845247,104,18
10,10,25,32.28096385,0.060897436,37.16939565,0.785714286,6,12.86740238,0,6.366196577,6.630935797,8.846166595,15.00704372,77,10
30,30,45,42.48529634,0.138763198,49.19112182,0.806451613,4.75,23.27472327,0,8.431392433,7.411360076,9.717532389,22.01033079,80,22
5,10,30,63.13450051,0.082132565,42.38890789,0.9375,0,10.68851643,0,7.40876214,4.822905795,6.674033687,43.02019201,114,35
5,10,25,31.96066074,0.08739255,43.32111741,0.9,6.5,13.69880202,0,5.050381981,4.548725564,6.544575217,10.00469582,72,23
110,70,80,173.3078582,0.132206759,82.74977058,0.868421053,6.22222222,33.60358746,0,2.911719703,4.126590013,5.237035208,17.00798289,263,43
20,20,30,80.16312643,0.088477366,53.38177229,0.864864865,6,11.09909673,0,5.020384234,7.258547919,8.929792886,18.00845247,66,10
10,10,25,111.8146793,0.116472546,49.19334709,0.902439024,6.8,5.693727139,0,7.656338302,6.113022061,9.062176402,12.00563498,96,53
5,10,10,14.75465312,0.067596567,41.21777134,0.777777778,0,5.049117601,0,6.996986315,5.518631847,8.42627194,9.004226234,116,37
20,25,30,45.29119339,0.099107143,52.26820413,0.869565217,6.42857143,12.66775288,0,4.265632057,4.155023575,7.861780619,9.004226234,117,48
25,15,35,25.18254631,0.12908778,38.92045628,0.844827586,6.57142857,20.6159122,0,2.322117447,3.273278454,7.453024787,8.003756652,99,49
20,20,30,38.25097656,0.118954248,62.18885813,0.92,6.5,22.40865327,0.02,7.696020886,5.430824616,9.923946433,7.003287071,79,33
15,10,20,0,0.115517241,42.52852134,0.875,3.5,8.528577234,0,9.785525416,8.155362366,11.59409416,10.00469582,37,24
65,20,55,38.02920913,0.141459075,80.19805381,0.836065574,5,20.89321122,0,4.510424551,4.909317128,6.609285701,15.00704372,179,63
60,40,55,89.97721471,0.127071823,77.58954917,0.858695652,5,25.5463488,0.02,3.593815205,3.431774355,4.079041977,25.01173954,136,45
5,5,10,11.45992667,0.112113402,47.90880898,0.93877551,7,10.66360903,0,6.377219013,6.869993405,6.681660227,21.00986121,36,15
40,30,45,67.74337231,0.117708333,64.38466185,0.871794872,5,18.41958812,0,5.108999434,3.051097488,3.502990318,6.002817489,152,58
20,15,40,49.80394898,0.119828816,85.58277319,0.946428571,6,24.47786943,0,4.860054555,2.799999962,3.95441338,12.00563498,51,29
30,15,35,31.62602543,0.056338028,60.68336462,0.934782609,6.25,9.829547647,0,11.1977828,9.37420671,10.40451135,15.00704372,38,16
25,15,35,27.40082837,0.086597938,58.57089814,0.9,6.27272727,23.93125035,0.03,7.935211764,6.186882348,7.39244116,4.001878326,51,43
10,10,20,34.24787752,0.095923261,52.66581315,0.9375,6.5,15.18664328,0,7.131124645,5.339699276,6.374401643,8.003756652,66,28
10,5,15,28.00792049,0.084507042,40.0697888,0.953488372,6,10.15232456,0,8.174681201,7.562203169,8.050631234,12.00563498,29,30
40,40,40,23.03329368,0.089485459,55.01892289,0.878787879,5.66666667,12.75828921,0,5.4257361,5.051893557,7.778394878,181.0849943,125,40
40,30,45,42.67073382,0.106594399,57.14314107,0.954545455,6.75,18.33969561,0,5.020591185,8.493394321,10.36189622,15.00704372,99,27
20,10,30,38.51292019,0.107351225,50.38282685,0.878787879,7,15.67365506,0,7.716519225,10.62223738,13.22843573,15.00704372,74,36
20,15,15,53.8382761,0.082666667,56.60351497,0.833333333,6,9.115055942,0,4.50905236,4.38689064,6.866552265,21.00986121,142,12
45,30,40,27.02686142,0.098623853,46.84665338,0.816326531,4.5,31.64184673,0,5.915345843,5.865527531,5.651735031,30.01408745,96,11
5,10,15,62.89194022,0.08683068,60.61946065,0.916666667,6.16666667,8.84484447,0.04,5.40253618,7.264118465,5.50476156,25.01173954,31,17
55,20,55,42.8777959,0.123497268,73.60737788,0.819444444,5,29.00202515,0.03,7.552617972,9.057797742,5.116544743,15.00704372,63,8
50,30,55,29.13595647,0.124542125,72.59221995,0.754098361,4.42857143,33.06423975,0.06,6.335695121,8.25450004,3.552768321,11.0051654,160,47
15,10,50,54.20086853,0.137417219,69.80016945,0.916666667,5.94736842,26.30526684,0.09,4.278394356,8.197555247,5.911567276,43.02019201,10,6
15,10,35,93.85695382,0.10940499,61.5291375,0.952755906,5.64705882,20.69716666,0.07,5.731669734,8.214092131,7.087135174,14.00657414,14,6
85,50,75,149.0357265,0.168661589,107.2125498,0.858895706,5.9375,99.60406968,0,6.633991194,11.02095916,10.65436056,9.004226234,63,11
75,25,65,51.2086051,0.134911243,65.47738945,0.8671875,5.44444444,62.0051772,0.06,5.797099095,10.888011,11.08620565,24.01126996,37,17
30,25,60,14.91237458,0.144026187,68.12943797,0.933333333,5.77777778,25.11770885,0,2.962651788,7.821086201,7.954305011,22.01033079,17,2
15,10,45,7.573031252,0.141965679,61.18540462,0.818181818,6.16666667,12.91057043,0.05,5.447512852,8.150215185,6.983141128,8.003756652,22,12
15,10,20,13.51802057,0.086666667,55.898834,0.971428571,5.2,11.69564296,0.02,5.469697674,8.633692959,5.769125588,29.01361786,26,7
5,5,35,5.192205108,0.148662042,50.77471613,0.826086957,6,18.68831207,0,9.364150318,11.23802594,9.502121773,45.02113117,19,3
10,10,30,51.88732272,0.112771739,61.68168451,0.895522388,6.8,14.45631193,0.02,10.00831106,8.962106839,9.793130262,22.01033079,1,10
5,10,25,10.71029288,0.087912088,65.758378,0.978021978,6.625,11.28799311,0.01,8.096278236,7.450050634,10.95601636,29.01361786,19,4
15,10,20,26.34511311,0.110989011,63.97370446,0.927835052,5.41666667,19.47543256,0.02,11.37130192,10.26856169,12.0754478,11.0051654,65,5
25,10,40,64.20688249,0.099611902,68.71195234,0.917241379,5.84615385,16.24322836,0.02,10.04838308,8.433960991,9.407331241,15.00704372,25,12
15,15,40,98.35488714,0.098283931,57.70355843,0.866666667,7,8.315284317,0,10.47618241,10.01166399,12.85752542,0,41,2
15,5,20,69.20209427,0.103078983,58.87724713,0.818181818,6,41.36127601,0.04,7.335442747,6.555442785,9.625447412,17.00798289,62,7
15,15,45,26.39864364,0.13086771,62.4509796,0.903030303,5.8,35.36147812,0.02,11.47525458,10.36786614,11.84756271,27.0126787,32,7
15,5,30,6.236103815,0.136546185,56.18545098,0.944444444,5.75,23.56782861,0.05,12.34403018,10.76397124,10.41878453,26.01220912,26,10
60,25,55,56.15490236,0.139442231,78.47363495,0.849056604,6.375,27.62683359,0.04,6.230445323,4.286148286,7.549088557,25.01173954,64,12
20,15,35,132.7847206,0.094142259,61.26162929,0.959090909,6.36363636,16.66564629,0.02,4.638912138,4.335829695,8.782170351,32.01502661,6,11
5,5,15,58.28088477,0.085489314,60.48562264,0.985294118,6.16666667,14.21133312,0,7.49531106,8.868767263,12.74831516,19.00892205,13,4
15,10,40,12.60943575,0.132318501,60.10744496,0.994117647,6.34782609,18.76695567,0.02,4.747562561,7.654556209,11.49759359,29.01361786,25,8
5,5,25,0,0.059259259,44.13376872,0.988826816,6.68421053,23.60163665,0.01,7.404469974,10.81752218,11.80082151,8.003756652,13,0
5,10,35,77.93136687,0.083670715,64.08281667,0.967948718,6.33333333,24.57069582,0,5.335602375,9.02174888,9.417844695,12.00563498,41,5
10,15,30,5.380087156,0.102181401,52.57862357,0.978609626,6.4375,25.5321545,0.02,4.834548851,5.702991405,8.260468384,60.02817489,34,9
225,105,135,124.0341701,0.204387991,121.366341,0.695067265,4.93333333,148.1068378,0.08,8.209661876,7.044973322,7.115290597,56.02629657,188,11
130,70,115,104.7531228,0.167381974,101.7297844,0.753246753,4.68965517,118.9225041,0.16,7.283433635,7.506840768,7.984414536,62.02911406,131,33
145,90,135,96.36067053,0.164414414,116.1363493,0.820175439,4.85185185,137.1673811,0.13,7.182387737,7.204013002,8.095915975,39.01831368,121,16
185,100,125,78.05849533,0.181818182,97.91882482,0.718045113,4.96774194,137.358884,0.12,8.951315029,8.790696859,9.702082878,62.02911406,176,55
160,80,115,61.50941855,0.204806688,102.3180733,0.800865801,5.13333333,118.1687766,0.08,7.012775451,4.786980216,7.309446431,64.03005322,123,15
200,110,140,89.95422609,0.146586345,110.2691592,0.683636364,4.36666667,130.6298349,0.1,6.881843023,4.56210159,5.95765143,90.04226234,253,31
265,140,160,256.0374071,0.18257646,132.9815695,0.72823219,4.36666667,186.8421448,0.14,5.052374592,4.305465974,3.736236532,122.0572889,263,89
180,125,135,245.1408163,0.183046683,121.6926787,0.575892857,4.45454545,146.0676797,0.12,8.053431751,6.719366588,6.988770065,171.0802984,174,21
270,120,215,244.624781,0.203033839,153.5702118,0.703910615,4.43589744,208.9815255,0.15,8.626466805,8.04656788,10.5764955,79.03709694,231,5
240,115,110,118.7601111,0.179710145,100.2728918,0.634146342,4.67567568,156.9119161,0.14,4.454187264,3.872427373,11.83932185,105.0493061,181,14
115,50,85,18.94272765,0.169230769,106.1932281,0.687763713,5.21875,116.5940826,0.11,4.143011315,4.332095394,12.98538266,42.01972243,86,25
90,30,115,11.5106155,0.143459916,117.8620747,0.696296296,4.75,117.495784,0.15,7.850672288,7.686355,13.01120278,27.0126787,34,22
20,15,45,27.54429949,0.090471607,72.41103367,0.759689923,5,42.78943544,0,11.47370366,11.34625269,12.36144882,30.01408745,202,5
25,20,40,36.13929061,0.138817481,75.20296224,0.917073171,5.8,57.33088761,0.02,8.76422659,7.568068202,8.71373747,24.01126996,46,4
45,20,35,30.5912969,0.124285714,98.97194866,0.755208333,5.25,92.43583278,0.09,9.41449556,9.219298237,13.07132304,36.01690494,85,19
95,40,100,55.68711302,0.192702395,97.92387322,0.884120172,5.03333333,102.3222564,0.09,7.72716888,3.607528808,9.189351992,46.02160075,106,12
30,15,60,8.698114581,0.142367067,78.87992906,0.906832298,5.9375,34.25602753,0.07,6.937130937,4.16728464,8.124806728,34.01596577,47,1
255,135,155,159.7695982,0.219630709,138.1075971,0.777251185,4.46428571,167.1227281,0.12,6.892532009,5.769449232,11.36372255,63.02958364,183,11
215,130,205,165.412384,0.235294118,102.2318862,0.736040609,4.75,161.5446359,0.13,5.359550761,5.198391258,10.76425366,68.03193155,123,10
190,100,195,460.1499605,0.170984456,155.3749746,0.650306749,4.42857143,205.7134117,0.07,7.266994861,6.036476884,11.32762403,11.0051654,114,3
180,100,215,235.1220256,0.19434629,189.0694196,0.705035971,5.15384615,172.2469279,0.12,8.630422888,6.184393385,10.91190276,46.02160075,110,13
80,50,50,42.26528183,0.125588697,64.07028063,0.757575758,5.16666667,44.22507512,0.15,9.007662803,7.238983675,12.96164653,44.02066159,256,10
260,130,200,239.7415515,0.213004484,190.9647524,0.67578125,5,219.0102853,0.17,5.837496631,4.378390743,9.420556269,64.03005322,165,10
160,90,125,206.624142,0.219230769,131.0932245,0.668539326,4.88888889,139.3176542,0.09,3.513815291,3.405165602,11.31612734,62.02911406,136,27
185,90,140,116.5638744,0.207100592,131.4187908,0.652694611,4.21052632,157.8964161,0.17,2.531014691,2.222256339,9.709432619,41.01925284,116,24
230,125,185,116.5472205,0.197505198,150.0818908,0.638121547,4.90697674,197.2050613,0.11,8.433141501,6.548355437,9.63298879,71.03334029,185,28
95,40,70,83.64856023,0.143053645,96.44555004,0.719844358,4.79310345,112.6287329,0.09,10.09835018,9.034797363,10.04725762,45.02113117,77,57
105,50,140,33.77909855,0.156896552,88.46264346,0.780346821,4.86363636,131.654419,0.06,5.342149891,3.418504966,5.8507084,42.01972243,46,2
100,45,70,74.28084942,0.116210938,88.02170619,0.702702703,5.14285714,77.55728927,0.07,6.989877961,4.795954271,7.421745911,30.01408745,228,0
140,65,160,99.8395717,0.205095541,146.4539746,0.655172414,4.8125,126.8975174,0.09,7.530669993,5.603593044,8.527820847,76.0356882,121,5
310,230,305,530.9515024,0.288209607,170.4028133,0.671755725,4,204.8426725,0.27,7.450708747,4.017447483,8.158353002,88.04132318,146,47
300,145,195,246.6792366,0.24086758,155.3333398,0.696594427,4.85416667,224.3723941,0.23,5.996078765,3.732245334,7.267880613,126.0591673,224,11
195,120,140,138.7974773,0.173611111,119.2766603,0.721311475,4.8,207.0514074,0.1,6.483769333,6.663611404,8.119987068,30.01408745,210,31
155,55,95,111.54502,0.11957672,79.57149327,0.743169399,5.41176471,116.6757885,0.11,9.038983087,7.414692106,7.46383617,52.02441824,232,18
175,100,195,245.7450212,0.213313162,168.2755106,0.744394619,4.80769231,182.1271786,0.13,9.890860036,6.241107832,11.43017493,66.03099238,171,10
150,90,130,181.4845409,0.153571429,136.6472748,0.734082397,5.1,154.1561806,0.17,10.18281573,5.827209615,9.796464666,64.03005322,105,15
15,20,40,16.31430414,0.130801688,77.14152897,0.933070866,5.81818182,47.59984382,0.03,9.656772058,6.948622645,6.812329231,37.01737452,54,20
5,5,30,12.00726423,0.09382716,59.69863878,0.936936937,5.84615385,24.99809512,0.09,5.692959701,4.563967344,4.508828688,14.00657414,0,3
50,25,65,161.7079871,0.136579572,77.86625709,0.913265306,6.125,51.30977968,0.03,5.085195553,2.876131161,3.418706361,29.01361786,94,27
30,15,40,26.3197793,0.1125,63.80888524,0.914965986,5.88235294,31.85516316,0.03,9.392699923,6.64958673,6.154553355,29.01361786,21,4
25,15,40,36.35218987,0.120204604,70.40206089,0.902912621,6,44.84450349,0.04,10.03354664,7.624327773,8.368098643,34.01596577,45,5
5,5,25,15.00620766,0.109350238,53.07765992,0.966386555,6.2,22.21411083,0,9.614324064,7.992099021,7.344371006,49.0230095,4,6
30,15,35,28.44525284,0.095744681,60.76279789,0.947619048,5.375,20.0361717,0.07,3.981923968,7.588521631,8.886186208,16.0075133,21,13
20,15,35,25.74447728,0.11369509,52.99245456,0.901639344,6.10526316,21.68076395,0.04,4.334030247,5.90788853,10.05192566,22.01033079,42,14
10,5,20,16.26482082,0.091594828,46.162546,0.960784314,6.15384615,23.40960598,0.01,7.502853473,7.769762469,12.67931556,9.004226234,15,0
30,10,30,9.155719301,0.098765432,56.01366424,0.957219251,6.30769231,15.4146033,0.07,7.711944697,6.136890462,12.96901036,12.00563498,25,14
10,15,30,5.965064609,0.09475032,53.79748296,0.956043956,6.35714286,13.69205171,0.03,15.45962919,11.20737863,19.80267594,4.001878326,18,2
20,15,45,40.82296322,0.111231102,52.72763525,0.906976744,5.58333333,24.28866601,0.01,8.638930963,4.568930925,12.06999461,15.00704372,47,10
35,15,30,13.78487311,0.118848654,60.34039449,0.926070039,5.75,24.29097122,0.03,12.10045857,8.833843031,13.28834195,13.00610456,39,1
20,20,35,13.37308305,0.117563739,70.28395943,0.865497076,5.8,31.78847749,0,6.121253625,6.33857947,9.205994372,15.00704372,28,14
125,65,105,72.32572285,0.182513661,96.4502889,0.85546875,5.42105263,108.9919246,0.06,3.556872258,8.201314969,10.13667751,26.01220912,106,15
75,50,85,88.70335453,0.134796238,98.04283211,0.840909091,5.35483871,80.18487497,0.11,5.742451843,7.752569461,10.2442298,30.01408745,113,10
170,105,140,268.3959861,0.212910532,121.2557179,0.707142857,4.4,111.0074908,0.14,10.8978132,6.604032956,12.21431864,29.01361786,136,24
210,110,120,339.8094084,0.236141907,118.1628113,0.608433735,4.91304348,131.6790258,0.24,11.2671076,6.783792075,12.77088423,39.01831368,145,18
150,75,125,122.4533097,0.203407881,98.23679456,0.691119691,5.2195122,113.7037023,0.11,9.126279064,3.61537096,9.563707144,31.01455703,97,30
130,85,130,108.8905667,0.180190931,117.3359306,0.77173913,5.32,111.7769228,0.11,7.190795292,6.210360745,10.71161645,22.01033079,86,12
30,20,55,78.41859948,0.1424,70.81676473,0.857954546,6.29411765,42.17485411,0.1,10.07022376,7.336087161,10.83273157,9.004226234,60,10
45,35,65,62.57095722,0.138134593,56.48603092,0.89119171,5.39130435,44.57352474,0.04,8.366355401,11.25353633,12.27949896,10.00469582,99,34
120,75,85,49.10664005,0.159798995,78.09260542,0.803773585,5.83333333,54.23157902,0.1,9.373821844,7.824480258,11.12703463,29.01361786,100,4
130,65,140,108.1601017,0.173099415,97.03865379,0.855721393,5.14285714,70.18858011,0.02,10.62608725,8.689393992,12.14896824,14.00657414,95,10
65,50,75,39.3106049,0.161764706,70.25415516,0.852791878,5.51851852,68.55264537,0.05,6.018847551,6.887543714,9.481850943,11.0051654,111,6
20,5,15,22.82760563,0.084760274,54.56844086,0.927203065,5.92592593,31.88297884,0.03,8.976318156,9.967339051,10.53228984,16.0075133,82,7
20,20,35,26.72203992,0.134477825,49.13163853,0.86,5.7037037,47.65972893,0.02,11.01508729,11.11592304,12.36476224,13.00610456,91,15
15,15,45,36.02760306,0.126696833,72.08614482,0.943089431,6.22222222,46.34123841,0,10.50560051,9.873555197,10.47395697,5.002347908,23,7
15,15,40,44.51663173,0.136690647,74.74541289,0.90960452,6.27777778,41.80120666,0.02,12.20902945,8.131928431,8.835606584,11.0051654,17,10
5,5,25,8.889595175,0.082551595,61.82250455,0.957627119,6.04761905,24.53834436,0,8.209285628,5.138923915,7.115419044,24.01126996,5,3
15,15,45,6.106455631,0.13538874,65.96912181,0.939226519,5.75,25.50845623,0.03,7.897270955,6.431135433,8.736084912,21.00986121,20,8
20,15,40,8.018980957,0.113597246,77.57182563,0.865771812,5.88888889,33.76453818,0.06,10.51762717,6.786610238,10.90114407,11.0051654,13,1
30,20,40,49.80778301,0.122807018,49.80181877,0.936619718,6.17241379,38.13325265,0,7.207832548,5.33667464,8.06010284,38.0178441,21,3
25,20,40,44.57259087,0.115172414,73.54679102,0.915887851,5.82142857,27.50954178,0.05,15.14081241,12.45404453,15.90130899,20.00939163,30,2
50,40,60,53.34168587,0.155172414,76.24599598,0.912727273,6.02564103,51.50651998,0.02,13.36617888,9.59908076,14.86786295,12.00563498,73,10
20,15,30,17.44316638,0.113152805,50.58520991,0.94092827,6.69565217,24.21001893,0,8.652855026,5.168900433,9.023806604,31.01455703,38,11
15,10,30,0,0.072625698,41.71385735,0.974842767,6.09090909,12.96714912,0.03,12.98962341,7.577919621,13.41454087,18.00845247,3,6
5,5,35,36.24854532,0.118226601,51.35146281,0.945578231,6.625,9.260133303,0,9.673259938,5.169602799,10.4299369,25.01173954,13,4
35,30,40,26.75493775,0.112128146,68.54167916,0.938461539,5.66666667,41.62022751,0.03,7.940270877,5.505505047,9.170492595,27.0126787,74,10
30,20,45,19.17179559,0.138259833,77.05507046,0.898876405,5,33.62445381,0.02,4.194358669,3.530049798,4.098711065,13.00610456,71,18
100,40,110,101.5972989,0.198924731,120.503996,0.858823529,5.33333333,67.34455489,0.09,3.67433723,5.156607093,6.624642914,22.01033079,91,12
5,5,30,9.070536494,0.091078067,48.31825487,0.966666667,6,24.66384946,0.04,5.999119062,5.956076198,9.237719227,13.00610456,32,5
15,10,30,0,0.129411765,71.14512417,0.851485149,5.64285714,35.91994297,0.06,8.467830604,6.507669357,11.05303299,11.0051654,37,9
30,15,40,16.49995153,0.133884298,58.36660484,0.825,5.26666667,71.65081761,0,13.13246551,9.708620485,15.37906463,5.002347908,92,12
80,25,40,79.44703718,0.129333333,71.03885513,0.801843318,5.36363636,62.99516624,0.07,12.40794421,7.468909737,15.64842518,15.00704372,69,4
110,30,75,89.49761009,0.158450704,105.6797836,0.783882784,5.625,79.15524206,0.04,9.140647534,4.219688252,12.38207437,23.01080038,121,10
15,15,45,32.08829404,0.121212121,76.80047389,0.944099379,6.4,52.86219647,0.08,7.408954786,6.018227348,10.64987288,8.003756652,27,8
