id,Data_Zone,Intermediate_Zone,Council_area,Total_population,Working_age_population_revised,Income_rate,Income_count,Employment_rate,Employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,Noquals,NEET,HESA,drive_petrol,drive_GP,drive_PO,drive_primary,drive_retail,drive_secondary,PT_GP,PT_Post,PT_retail,crime_count,crime_rate,overcrowded_count,nocentralheat_count,overcrowded_rate,nocentralheat_rate
219,S01008635,Merchiston and Greenhill,City of Edinburgh,826,598,0.03,25,0.03,15,35,5.939569899,0,100,0.117433414,0.028571429,46.67943976,0.898148148,6.28571429,14.32237299,0,0.08550186,2.498230088,1.747225096,1.665602942,2.013215159,2.12318396,3.098480754,5.797435303,5.061894055,5.757258869,26.01220912,314.917786,67,11,0.08131068,0.013349515
220,S01008636,Merchiston and Greenhill,City of Edinburgh,837,569,0.02,15,0.01,10,40,6.30435016,33.44967116,74,0.113500597,0,57.52481433,0.957446809,6,16.57197608,0,0.09130435,2.931326391,0.86708691,1.78146924,1.745156603,1.856298749,3.535390209,3.029500635,4.479692202,4.339279855,48.02253991,573.7459966,116,17,0.134727062,0.019744483
221,S01008637,Merchiston and Greenhill,City of Edinburgh,733,491,0.03,25,0.02,10,45,21.20464271,0,67,0.122783083,0.022222222,56.25136454,0.918367347,6.45454545,23.7066759,0,0.0877193,1.963125721,1.229670855,1.406313401,1.140587726,1.660062655,2.396691415,3.333584539,4.29223244,4.794668987,8.003756652,109.1917688,89,17,0.13107511,0.025036819
222,S01008638,Bruntsfield,City of Edinburgh,876,591,0.09,80,0.03,20,75,45.32381816,0,109,0.154109589,0.033333333,80.82578964,0.916666667,6,36.06171463,0,0.03244838,1.107542119,1.647156832,1.296733029,1.982523168,2.462181162,2.390970713,5.227696138,3.524335465,6.816159267,5.002347908,57.10442817,163,12,0.204260652,0.015037594
223,S01008639,Bruntsfield,City of Edinburgh,925,753,0.05,45,0.05,40,50,149.1705508,200.8739374,72,0.122162162,0.074074074,59.87479565,0.911764706,6.28571429,25.5109922,0.05,0.06521739,1.92877237,1.978597983,1.621821506,2.318637179,2.578164803,1.916594789,4.926779257,4.510878378,8.107204452,16.0075133,173.0541979,143,39,0.165127021,0.045034642
224,S01008640,Bruntsfield,City of Edinburgh,829,698,0.02,15,0.02,10,25,26.83243919,0,39,0.107358263,0.042553191,45.98777427,0.91509434,6.14285714,14.55912165,0,0.03267974,1.372460499,1.350931098,0.857896265,1.629583491,1.774577363,1.68291384,4.232110186,2.73080539,5.627738418,12.00563498,144.8206873,135,17,0.173969072,0.021907216
225,S01008641,Bruntsfield,City of Edinburgh,886,785,0.01,10,0.01,10,15,26.35161117,0,66,0.086907449,0.023809524,41.17386096,1,6.66666667,15.019318,0,0.21933667,1.526354814,0.949071379,0.69291515,0.914372246,0.896257898,2.04031989,2.604557618,1.982927281,2.189321209,9.004226234,101.6278356,192,27,0.232727273,0.032727273
226,S01008642,Bruntsfield,City of Edinburgh,933,736,0.02,20,0.02,10,20,27.51709682,20.90218227,44,0.0943194,0,49.7419676,0.938461539,6.2,11.44069079,0,0.04713805,2.040389867,1.469289296,1.249699576,1.096767319,1.681018359,2.553578651,4.261035464,3.663277887,5.136148027,10.00469582,107.2314664,160,28,0.17167382,0.030042918
227,S01008643,Bruntsfield,City of Edinburgh,704,537,0.04,25,0.03,20,35,21.32159964,0,62,0.09375,0,38.91045759,0.95,6.5,22.94563555,0.04,0.128,2.395369582,1.741125512,1.620175552,1.644037892,2.235982551,2.174839757,5.186622204,4.764164325,7.27056184,5.002347908,71.05607824,96,28,0.136752137,0.03988604
228,S01008644,Bruntsfield,City of Edinburgh,734,576,0.08,60,0.05,30,75,35.24544558,0,59,0.117166213,0.085714286,63.05390841,0.922330097,6.57142857,22.05944092,0,0.03618421,2.314543786,1.60049251,1.725787948,2.73722433,3.052891713,3.167476565,4.220415058,5.324494137,10.34627761,11.0051654,149.9341335,150,36,0.195058518,0.046814044
229,S01008645,Polwarth,City of Edinburgh,802,636,0.05,40,0.02,10,25,7.246127964,0,71,0.082294264,0,57.33072329,0.87962963,5.75,30.5876134,0,0.02469136,2.005122395,0.645957419,1.415018191,2.200726583,2.971204305,3.284456248,1.942642439,5.021242428,10.24615749,5.002347908,62.37341531,171,15,0.207272727,0.018181818
230,S01008646,Polwarth,City of Edinburgh,891,710,0.04,40,0.03,25,45,65.25562197,64.63554528,54,0.104377104,0.06122449,48.44743462,0.91011236,6.4,34.84776824,0,0.05714286,2.263378461,1.157735998,1.71213362,2.22674458,3.487706949,3.630123722,4.403232722,5.685012354,11.60500301,9.004226234,101.0575335,152,62,0.187192118,0.07635468
231,S01008647,Polwarth,City of Edinburgh,611,526,0.05,30,0.04,20,35,69.76218154,0,37,0.124386252,0.055555556,47.66822336,0.901960784,6.25,24.67691476,0.07,0.03603604,1.858517558,1.29401966,1.690887069,1.935022143,3.529240647,2.396685429,5.40038203,4.798404016,9.267559451,9.004226234,147.3686781,99,48,0.168081494,0.081494058
232,S01008648,Polwarth,City of Edinburgh,554,461,0.06,35,0.07,30,50,94.96618476,122.8896203,112,0.120938628,0.12195122,65.6776003,0.860465116,5.5,67.14328778,0,0.0212766,0.988774699,1.060236562,1.026151638,1.305029359,2.773808006,2.179708708,3.78690577,2.910651612,7.161946719,9.004226234,162.5311595,148,39,0.242622951,0.063934426
233,S01008649,Polwarth,City of Edinburgh,939,806,0.08,70,0.07,50,80,84.24759976,33.6169219,163,0.184238552,0.111111111,65.23712849,0.88372093,6.6,40.86277936,0.03,0.02631579,1.715649148,1.991284763,1.243249169,2.092969353,3.520759161,3.2615767,7.693382361,3.8617758,11.1453329,12.00563498,127.8555376,298,119,0.354340071,0.141498216
234,S01008650,Polwarth,City of Edinburgh,756,682,0.07,50,0.08,55,90,52.52065762,103.2259457,102,0.162698413,0.020833333,65.72829274,0.863636364,4.57142857,47.34207697,0,0.04347826,1.317919174,1.305012602,0.780964433,1.739562262,2.974692914,2.966011208,5.303416582,2.429343418,9.415177803,29.01361786,383.7780141,291,118,0.398084815,0.161422709
235,S01008651,Dalry and Fountainbridge,City of Edinburgh,1268,1205,0.07,95,0.07,85,85,149.9207288,199.7008869,100,0.126971609,0.08,75.39474578,0.7,4.5,73.51395873,0.01,0.05981909,1.929379809,1.753920581,1.35717356,2.169100444,2.733127651,3.1622104,4.869323774,3.745357558,7.234044087,53.02488782,418.1773488,284,68,0.413994169,0.099125364
236,S01008652,Dalry and Fountainbridge,City of Edinburgh,552,481,0.15,80,0.17,85,140,134.4230554,172.1029321,101,0.197463768,0.057142857,68.75077499,0.941176471,4,85.98034524,0,0.04716981,1.28435569,1.615102658,0.830912712,1.592541183,3.026069314,2.901679431,5.420956827,2.454726654,7.50331568,42.01972243,761.2268555,258,98,0.455026455,0.172839506
237,S01008653,Dalry and Fountainbridge,City of Edinburgh,765,655,0.14,110,0.1,65,130,94.75679497,92.82534489,102,0.147712418,0.043478261,80.95231872,0.75,5.14285714,93.90917628,0.07,0.00701754,0.830018088,1.707199298,1.208866957,0.755289258,2.261181527,2.73022475,3.690102335,4.059839204,5.005555562,31.01455703,405.4190461,257,60,0.375730994,0.087719298
238,S01008654,Dalry and Fountainbridge,City of Edinburgh,958,873,0.09,85,0.12,105,115,86.44393898,62.67856659,130,0.1565762,0.02,71.55662607,0.878048781,2.5,56.18912891,0.07,0.00826446,1.241519,2.118700263,0.75687834,1.120958931,1.792827926,3.117717776,4.915288194,2.335122736,4.92308965,27.0126787,281.9695063,361,128,0.385272145,0.13660619
239,S01008655,Dalry and Fountainbridge,City of Edinburgh,801,695,0.08,65,0.08,55,115,68.50520963,20.1701693,119,0.124843945,0.128205128,65.91790542,0.761904762,4.83333333,52.42678176,0.07,0.00724638,1.477087008,2.213250552,0.89320353,1.276233145,1.806524712,3.148958401,5.552189075,2.666105522,4.942016354,42.01972243,524.5907918,225,46,0.282663317,0.057788945
240,S01008656,Dalry and Fountainbridge,City of Edinburgh,652,570,0.17,110,0.18,105,165,121.2936216,262.0950386,133,0.187116564,0.054054054,106.5358215,0.742857143,5.8,94.74622424,0.14,0.02739726,1.490951727,2.368132926,0.717080742,1.322547725,1.572550585,3.32595576,6.054138263,2.247375771,4.975333938,13.00610456,199.4801313,310,83,0.48136646,0.128881988
241,S01008657,Dalry and Fountainbridge,City of Edinburgh,780,658,0.1,80,0.11,70,115,54.4487213,121.9290901,109,0.153846154,0,77.88085936,0.753424658,5.3,58.87213575,0.02,0.00392157,1.914253842,2.245851173,1.170128625,2.301590325,1.712748541,3.845622565,6.954637301,4.254234902,5.068878543,20.00939163,256.5306619,78,43,0.11746988,0.064759036
242,S01008658,Dalry and Fountainbridge,City of Edinburgh,1370,1218,0.1,135,0.1,120,120,112.9783648,144.8098221,85,0.141605839,0,81.26291489,0.857142857,5.5,78.98370327,0.05,0.16450251,2.250894282,1.726749363,1.802016201,2.264779706,2.464247271,3.618386667,7.391485152,7.045130536,7.568631824,26.01220912,189.8701396,244,74,0.271111111,0.082222222
243,S01008659,Tollcross,City of Edinburgh,672,579,0.1,65,0.09,50,105,187.1472347,183.2580187,77,0.163690476,0.025,94.36219055,0.805555556,4.72727273,74.25746073,0.07,0.0265252,2.180352885,1.361873689,1.371281809,2.175001106,1.777637598,3.390832678,4.754548493,4.445139429,4.301987839,42.01972243,625.2934885,269,44,0.326060606,0.053333333
244,S01008660,Tollcross,City of Edinburgh,925,834,0.03,25,0.03,30,40,70.1003071,38.28872367,68,0.104864865,0,59.64574184,0.730769231,5.83333333,37.33218103,0,0.10094472,2.82986927,1.948586633,1.773555009,2.529447469,2.016723074,3.316023925,6.05881151,4.662844576,5.562398579,180.0845247,1946.859726,275,26,0.293803419,0.027777778
245,S01008661,Tollcross,City of Edinburgh,1058,932,0.08,85,0.07,65,90,78.91962403,80.90539365,77,0.125708885,0.081081081,64.01284095,0.768115942,5.22222222,59.97584761,0.03,0.09969849,2.511933789,1.660191285,1.639406568,2.474433103,1.587942361,1.700821817,5.35968942,4.789921736,4.328964667,49.0230095,463.3554773,263,76,0.348806366,0.100795756
246,S01008662,Tollcross,City of Edinburgh,577,525,0.08,45,0.09,45,95,71.91378649,93.5102232,199,0.154246101,0,69.00287717,0.84,6,71.21326319,0.01,0.10254702,1.9904234,1.108466276,1.161442972,1.72044775,0.835055549,2.003661488,3.841919482,3.958449689,2.182892615,30.01408745,520.1748258,151,29,0.294921875,0.056640625
247,S01008663,Tollcross,City of Edinburgh,895,788,0.11,95,0.1,80,115,202.693398,379.4937255,85,0.151955307,0.05,99.34412118,0.864864865,5,70.50360254,0.01,0.14954773,1.769137412,1.031440506,0.965268908,1.466039781,1.805017881,2.003976377,3.73411351,3.243841654,5.63044917,102.0478973,1140.19997,292,76,0.352231604,0.091676719
248,S01008664,Tollcross,City of Edinburgh,719,641,0.07,50,0.07,45,80,64.67358683,75.55473078,102,0.139082058,0,59.85886754,0.692307692,5.1,41.361061,0.02,0.03557312,1.260662573,0.931469068,0.84842907,1.663898229,2.009528203,2.550374841,2.924226911,2.228595733,5.46297521,24.01126996,333.9536851,165,66,0.234042553,0.093617021
249,S01008665,Tollcross,City of Edinburgh,1279,1136,0.08,95,0.07,75,90,101.899343,126.0362946,75,0.118842846,0.019230769,62.59496466,0.752941177,4.81818182,52.38551738,0.01,0.10966834,1.473466747,0.954517342,0.802462055,1.342729054,1.946059802,2.332976361,3.39744936,2.723836439,6.278488603,53.02488782,414.5808274,303,72,0.321997875,0.076514346
250,S01008666,Meadows and Southside,City of Edinburgh,1048,940,0.02,20,0.02,15,35,18.10700351,20.54231394,118,0.090648855,0,42.75615474,0.861111111,6.14285714,15.43857669,0,0.05981909,0.901980083,1.093284108,1.111355621,1.798038949,2.195894318,2.558465965,2.942605636,2.757535246,5.413201682,12.00563498,114.5575857,258,38,0.335064935,0.049350649
251,S01008667,Meadows and Southside,City of Edinburgh,1000,866,0.05,45,0.04,30,55,43.16162909,121.2808767,49,0.121,0.032258065,51.48397083,0.793478261,6.11764706,18.85568087,0.02,0.15112192,2.306095628,1.436788597,1.570248989,2.265063235,2.321025524,1.544080907,5.029725665,5.360320182,6.97040662,40.01878326,400.1878326,162,25,0.223448276,0.034482759
252,S01008668,Meadows and Southside,City of Edinburgh,651,591,0.04,25,0.04,20,40,17.55561441,58.76382024,75,0.0906298,0,44.93998742,0.88,6,31.64213289,0,0.00890208,1.739290501,1.531250622,1.047185477,1.29177375,3.128497013,4.932947289,5.140068512,3.461193581,9.169459859,14.00657414,215.1547487,181,69,0.324955117,0.123877917
253,S01008669,Meadows and Southside,City of Edinburgh,532,488,0.01,5,0.01,5,20,39.23829991,0,75,0.077067669,0.1,50.09513676,0.769230769,0,37.08007725,0,0.17945728,1.938312381,1.185319423,1.221193767,0.881161447,3.020164414,5.057148929,4.067889295,3.403806206,9.152846058,22.01033079,413.7280224,201,7,0.347750865,0.012110727
254,S01008670,Meadows and Southside,City of Edinburgh,807,742,0.03,25,0.02,15,40,64.43837723,0,76,0.107806691,0.055555556,43.11578646,0.869565217,5.6,34.95405449,0,0.10767437,2.296302287,0.86895174,1.139348699,1.473307106,2.694220368,4.517619917,2.774493773,3.372858381,7.778381697,42.01972243,520.6904885,260,34,0.34346103,0.044914135
255,S01008671,Meadows and Southside,City of Edinburgh,718,669,0.05,35,0.04,25,55,97.33766714,55.21549952,126,0.115598886,0.047619048,53.68753705,0.730769231,7,56.27509327,0,0.26918592,2.619076026,1.079420531,0.815459387,1.581437542,2.461459961,4.308939615,3.87620512,2.443861542,7.04836215,24.01126996,334.4188016,246,52,0.327563249,0.069241012
256,S01008672,Meadows and Southside,City of Edinburgh,746,641,0.04,25,0.03,20,40,31.23161573,56.53681038,94,0.119302949,0.076923077,47.18501458,0.913043478,5.75,45.80891784,0.01,0.00911162,3.23689929,0.953995103,0.957015294,1.49554106,1.805391921,4.373860091,3.439872464,3.433680749,4.98119895,38.0178441,509.6225751,205,41,0.298833819,0.059766764
257,S01008673,Meadows and Southside,City of Edinburgh,1389,1198,0.06,85,0.06,75,75,90.37999854,16.12662319,125,0.118070554,0.020833333,64.28053204,0.804123711,5,40.12554944,0.01,0.07178291,3.528853854,1.950859055,1.588038053,2.492775803,3.10811823,2.565310658,6.677739648,5.720921045,9.111449719,159.0746635,1145.245957,406,77,0.381578947,0.072368421
258,S01008674,"Old Town, Princes Street and Leith Street",City of Edinburgh,1067,994,0.06,65,0.06,60,75,90.61213129,126.6243192,111,0.11715089,0.03125,60.94833257,0.608695652,4.25,58.46631453,0.03,0.17945728,3.811631993,0.909260993,1.148175392,3.325211817,2.866213621,2.636365266,2.8650524,3.279706819,6.790832436,243.1141083,2278.48274,284,81,0.362244898,0.103316327
259,S01008675,"Old Town, Princes Street and Leith Street",City of Edinburgh,818,704,0.1,80,0.12,90,115,291.7509854,250.5103037,61,0.146699267,0.047619048,88.53850952,0.75,5.5,53.78559549,0.09,0.00680272,3.658053813,1.477997593,2.121372959,3.520799104,2.441539403,2.86038588,4.420122899,5.637930348,5.906953517,56.02629657,684.9180509,270,84,0.382978723,0.119148936
260,S01008676,"Old Town, Princes Street and Leith Street",City of Edinburgh,729,629,0.07,50,0.07,45,65,283.1883519,296.9186559,78,0.093278464,0.08,108.1983025,0.848484849,5.6,34.98057184,0,0.01769912,3.138707712,1.534237319,1.691363922,2.118408818,2.624008102,3.45938419,5.118164315,4.757053897,7.14033705,346.1624752,4748.45645,114,28,0.165217391,0.04057971
261,S01008677,"Old Town, Princes Street and Leith Street",City of Edinburgh,856,784,0.08,65,0.09,75,90,161.9315422,241.658416,119,0.107476636,0,87.40185127,0.869565217,4.66666667,65.88803584,0.1,0.00892857,4.864670194,2.153698312,1.455636427,1.642593309,3.530647546,4.700411704,6.473410466,3.692612639,7.993471405,568.2667223,6638.629934,256,70,0.350205198,0.095759234
262,S01008678,"Old Town, Princes Street and Leith Street",City of Edinburgh,1338,1276,0.07,95,0.07,90,105,385.3209668,251.0211,206,0.096412556,0.025,82.18113483,0.761904762,6.25,62.32531936,0.01,0.04486432,4.48104316,1.081526145,1.439643758,2.865517398,3.293856839,3.137794385,3.913639594,4.847841716,8.267729134,248.1164562,1854.383081,253,47,0.350901526,0.06518724
263,S01008679,"Old Town, Princes Street and Leith Street",City of Edinburgh,1232,1094,0.17,205,0.19,205,205,195.049678,537.0666698,105,0.144480519,0.038461538,99.84147709,0.875,6,94.88490645,0,0.12818377,4.757228507,1.411127332,0.865068718,1.846545825,3.117041478,3.988895557,5.088535262,2.921550691,8.872287455,304.1427528,2468.691175,368,46,0.419612315,0.052451539
264,S01008680,"Canongate, Southside and Dumbiedykes",City of Edinburgh,646,567,0.08,55,0.08,45,100,80.35957698,230.6784121,67,0.137770898,0,66.8236784,0.724137931,5.5,89.8770234,0.02,0.14356582,3.202596814,0.716597976,1.112147374,2.441879188,2.499614877,3.295270315,2.141374799,3.191481806,7.054762258,76.0356882,1177.023037,219,56,0.366834171,0.093802345
265,S01008681,"Canongate, Southside and Dumbiedykes",City of Edinburgh,1048,906,0.11,115,0.08,75,125,64.11512466,0,109,0.136450382,0.026315789,76.93066848,0.571428571,3.2,86.10070777,0.02,0.07691026,3.718648596,0.609895337,1.432989193,1.592967127,2.020842268,4.241741146,1.796292491,5.413977848,4.649634335,96.04507983,916.4606854,352,21,0.362512873,0.021627188
266,S01008682,"Canongate, Southside and Dumbiedykes",City of Edinburgh,817,705,0.08,70,0.09,60,110,82.31358316,23.90258113,81,0.128518972,0,71.3956537,0.764705882,4.66666667,64.31645113,0.03,0.01501502,3.666462529,1.324252659,1.620405484,1.747203892,2.353800666,5.417288698,4.498901585,5.347828833,6.620076687,39.01831368,477.5803388,260,48,0.332056194,0.061302682
267,S01008683,"Canongate, Southside and Dumbiedykes",City of Edinburgh,1656,1421,0.15,255,0.13,185,155,168.0876109,398.3607967,149,0.161231884,0,86.30615011,0.675324675,4.9375,119.3595994,0.04,0.06611584,4.691840856,1.479251991,1.609351438,2.827645754,3.031901383,4.610649776,5.415352369,5.528909708,9.810205174,75.03521862,453.1112235,329,68,0.306331471,0.063314711
268,S01008684,"Canongate, Southside and Dumbiedykes",City of Edinburgh,995,758,0.2,195,0.19,140,155,249.4804057,265.4452503,110,0.187939698,0,84.96387829,0.736486487,4.82352941,128.2507675,0.05,0.00558659,5.222038281,2.372203793,1.407844559,3.047779527,3.874883843,5.445479982,8.599947265,4.267379317,12.82739182,74.03474903,744.0678295,221,62,0.23943662,0.067172264
269,S01008685,"Canongate, Southside and Dumbiedykes",City of Edinburgh,1119,960,0.16,175,0.15,150,180,260.3926844,247.7869073,93,0.186773905,0.034482759,113.9056955,0.615384615,4.27272727,98.81245286,0.03,0.05981909,4.834162289,1.951431011,1.553273164,1.504152573,3.71736688,5.023019,7.133841433,4.816502377,10.90017074,80.03756652,715.2597545,157,46,0.202059202,0.059202059
270,S01008686,Abbeyhill,City of Edinburgh,970,688,0.19,180,0.17,120,155,89.27776988,200.1574576,127,0.188659794,0.022727273,113.6067695,0.696202532,5.46153846,98.32627609,0.04,0.05,3.96638927,1.775733066,1.777603833,1.63160444,3.106101802,5.520885776,5.543255404,5.832876408,8.130794448,41.01925284,422.8788953,228,73,0.238743455,0.076439791
271,S01008687,Abbeyhill,City of Edinburgh,667,594,0.07,50,0.07,40,60,67.29810404,65.98233875,120,0.104947526,0.06,58.0221208,0.541666667,2,40.18369348,0.18,0.05970149,4.227526662,2.700857277,2.693553233,2.706792377,3.667596225,6.605013375,8.110571023,9.530517025,10.46831784,17.00798289,254.9922472,208,110,0.320987654,0.169753086
272,S01008688,Abbeyhill,City of Edinburgh,964,754,0.1,90,0.08,65,60,20.3582612,18.3949429,50,0.147302905,0.040816327,49.89690619,0.756410256,4.14285714,50.71012502,0.17,0.0625,3.628750887,2.511760938,2.504592616,2.399136592,3.478499756,6.4921131,7.62200342,9.02945591,10.06418532,13.00610456,134.9180971,181,80,0.224287485,0.09913259
273,S01008689,Meadowbank and Abbeyhill North,City of Edinburgh,895,717,0.07,65,0.06,45,75,93.79466156,39.0950093,67,0.124022346,0.056603774,79.93375628,0.821428571,5.5,37.05124386,0.09,0.01282051,4.160457305,1.234250811,0.888011622,1.72388365,2.034033053,4.583299065,4.277872107,2.536046503,4.473999991,58.02723573,648.3490026,207,120,0.240697674,0.139534884
274,S01008690,Meadowbank and Abbeyhill North,City of Edinburgh,949,782,0.07,70,0.06,45,60,104.7366208,89.26376799,62,0.130663857,0.054545455,60.45058494,0.731343284,6.33333333,45.09713835,0.05,0.06896552,3.858753255,2.195703131,1.976775262,2.259515048,1.843794262,5.654012624,5.948479812,5.723858597,3.398878826,20.00939163,210.8471194,193,78,0.194949495,0.078787879
275,S01008691,Meadowbank and Abbeyhill North,City of Edinburgh,1177,991,0.1,120,0.1,95,90,90.27861988,14.43847458,92,0.128292268,0.014285714,59.55646913,0.825581395,5.14285714,49.44761717,0.28,0.01470588,2.410964339,2.498658573,2.52712858,2.25605694,3.024197934,5.568878547,6.250147661,7.355569044,8.101211921,58.02723573,493.0096494,268,136,0.255238095,0.12952381
276,S01008692,Meadowbank and Abbeyhill North,City of Edinburgh,1120,890,0.07,75,0.08,70,70,98.05918803,126.8380451,28,0.157142857,0.02173913,60.13089586,0.75862069,5.66666667,67.4190404,0,0.07228916,2.447319559,2.758535218,2.518102176,2.348027953,2.766384989,5.267063075,6.44262045,7.57578472,7.171905041,43.02019201,384.1088572,159,46,0.253588517,0.073365231
277,S01008693,Meadowbank and Abbeyhill North,City of Edinburgh,475,288,0.06,25,0.06,15,60,105.2313823,143.5511088,62,0.164210526,0,84.48352534,0.892857143,5.25,81.49033316,0.07,0.04705882,2.129612203,2.629249099,2.195492801,1.62910819,3.518296999,5.520993308,8.466817342,8.687376777,9.820328342,9.004226234,189.5626576,38,6,0.078028747,0.012320329
278,S01008694,Willowbrae and Duddingston Village,City of Edinburgh,979,777,0.05,50,0.05,40,50,86.69501966,34.38411417,60,0.103166496,0.016393443,70.32580047,0.854166667,5.92307692,56.37439341,0.09,0.03125,2.141689557,2.661116793,2.98375752,3.200575822,3.519820412,5.680054795,5.973924985,6.804400055,9.77855999,13.00610456,132.8509148,188,72,0.188,0.072
279,S01008695,Willowbrae and Duddingston Village,City of Edinburgh,750,541,0.07,55,0.06,30,65,34.68925378,0,116,0.110666667,0.040816327,80.60133941,0.848920863,4.53846154,41.4703807,0.07,0.04494382,1.298867707,1.818294955,2.092553342,2.225402605,3.917727446,4.677390296,4.522777393,4.931842105,9.186497182,14.00657414,186.7543219,83,23,0.118065434,0.032716927
280,S01008696,Willowbrae and Duddingston Village,City of Edinburgh,653,427,0.04,25,0.03,10,20,20.77051529,86.69531072,67,0.088820827,0,47.49913951,0.824324324,6.34782609,36.74859391,0.02,0.20754717,1.870333226,2.389760578,2.379596285,2.396870284,4.235979632,4.581103015,6.882029578,6.707748234,11.03154078,9.004226234,137.8901414,41,19,0.060740741,0.028148148
281,S01008697,Willowbrae and Duddingston Village,City of Edinburgh,1054,648,0.04,45,0.04,25,35,4.295099519,0,51,0.129032258,0.023809524,63.34978511,0.907317073,5.96,35.90401041,0,0.11515152,1.790396964,2.751252013,1.984261092,2.015733345,5.067498385,4.079469592,7.912403203,6.21932965,12.33028798,26.01220912,246.7951529,59,19,0.055924171,0.018009479
282,S01008698,Willowbrae and Duddingston Village,City of Edinburgh,504,313,0.09,45,0.05,15,85,27.37224276,0,65,0.130952381,0,77.36953179,0.8359375,5.28571429,40.435703,0.03,0.12162162,1.21387527,2.555075974,1.338790624,1.75066429,4.457624975,3.165724152,6.650081383,4.480934988,11.70873988,10.00469582,198.5058694,27,0,0.054878049,0
283,S01008699,Willowbrae and Duddingston Village,City of Edinburgh,895,546,0.15,140,0.13,70,100,98.18891111,382.0721959,114,0.160893855,0,89.42289833,0.688888889,5.11111111,114.5209605,0.03,0.0703125,1.699515705,3.057037507,1.753803622,1.619631602,3.744841202,2.437580365,9.40677675,7.339438978,10.10356158,21.00986121,234.7470527,134,37,0.148066298,0.040883978
284,S01008700,Willowbrae and Duddingston Village,City of Edinburgh,513,301,0.02,10,0.03,10,40,70.50567094,136.5033089,79,0.105263158,0,61.8639916,0.924528302,5.8,59.93906113,0,0.22222222,2.355310878,3.75864851,2.234622129,2.250897291,3.414415722,2.362131754,11.29813705,8.618958696,8.97908605,16.0075133,312.0372964,30,18,0.052724077,0.031634446
